Company,City_Mpg,Fuel_Type,Highway_Mpg,Classification,Model Year,Year,Price
Mitsubishi,19,Gasoline,26,Automatic transmission,2010 Mitsubishi Eclipse Spyder,2010,1503049
Mitsubishi,15,Gasoline,21,Automatic transmission,2011 Mitsubishi Endeavor,2011,1892113
Mitsubishi,15,Gasoline,21,Automatic transmission,2011 Mitsubishi Endeavor,2011,2628434
Mitsubishi,15,Gasoline,19,Automatic transmission,2011 Mitsubishi Endeavor,2011,740177
Mitsubishi,15,Gasoline,21,Automatic transmission,2010 Mitsubishi Endeavor,2010,617407
Mitsubishi,15,Gasoline,21,Automatic transmission,2010 Mitsubishi Endeavor,2010,2410292
Mitsubishi,15,Gasoline,19,Automatic transmission,2010 Mitsubishi Endeavor,2010,2282660
Mitsubishi,21,Gasoline,30,Automatic transmission,2011 Mitsubishi Galant,2011,2871938
Mitsubishi,21,Gasoline,30,Automatic transmission,2011 Mitsubishi Galant,2011,2907062
Mitsubishi,21,Gasoline,30,Automatic transmission,2010 Mitsubishi Galant,2010,1424817
Mitsubishi,21,Gasoline,30,Automatic transmission,2010 Mitsubishi Galant,2010,2447375
Cadillac,14,Gasoline,19,Manual transmission,2011 Cadillac CTS-V Sedan,2011,666343
Cadillac,12,Gasoline,18,Automatic transmission,2011 Cadillac CTS-V Sedan,2011,1099590
Mitsubishi,24,Gasoline,33,Manual transmission,2011 Mitsubishi Lancer,2011,2542541
Mitsubishi,24,Gasoline,33,Manual transmission,2011 Mitsubishi Lancer,2011,1229227
Mitsubishi,22,Gasoline,31,Manual transmission,2011 Mitsubishi Lancer,2011,2051319
Mitsubishi,22,Gasoline,31,Manual transmission,2010 Mitsubishi Lancer,2010,1018957
Mitsubishi,20,Gasoline,28,Manual transmission,2010 Mitsubishi Lancer,2010,748253
Mitsubishi,22,Gasoline,31,Manual transmission,2010 Mitsubishi Lancer,2010,2127305
Hyundai,16,Gasoline,21,Automatic transmission,2011 Hyundai Veracruz,2010,2258840
Cadillac,14,Gasoline,19,Manual transmission,2010 Cadillac CTS-V Sedan,2010,2303829
Cadillac,12,Gasoline,18,Automatic transmission,2010 Cadillac CTS-V Sedan,2010,545448
Cadillac,12,Gasoline,18,Automatic transmission,2011 Cadillac CTS-V Coupe,2011,1648557
Cadillac,14,Gasoline,19,Manual transmission,2011 Cadillac CTS-V Coupe,2011,735486
Cadillac,14,Gasoline,19,Manual transmission,2011 Cadillac CTS-V Wagon,2011,1528529
Cadillac,12,Gasoline,18,Automatic transmission,2011 Cadillac CTS-V Wagon,2011,1013452
Cadillac,16,Gasoline,26,Manual transmission,2011 Cadillac CTS Sport Sedan,2011,1888809
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Sport Sedan,2011,2774467
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Sport Sedan,2011,2263728
Cadillac,16,Gasoline,26,Manual transmission,2011 Cadillac CTS Sport Sedan,2011,2672247
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Sport Sedan,2011,1516364
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Sport Sedan,2011,972993
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Sport Sedan,2011,964409
Cadillac,16,Gasoline,25,Manual transmission,2011 Cadillac CTS Sport Sedan,2011,2232122
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Sport Sedan,2011,2570666
Cadillac,18,Gasoline,27,Automatic transmission,2010 Cadillac CTS Sport Sedan,2010,2571996
Cadillac,16,Gasoline,25,Manual transmission,2011 Cadillac CTS Sport Sedan,2011,2133219
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Sport Sedan,2011,2524340
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Sport Sedan,2011,1315010
Cadillac,16,Gasoline,26,Manual transmission,2011 Cadillac CTS Sport Sedan,2010,1585210
Toyota,14,Gasoline,20,Automatic transmission,2011 Toyota Sequoia,2011,505452
Toyota,14,Gasoline,19,Automatic transmission,2011 Toyota Sequoia,2011,1513825
Toyota,13,Gasoline,18,Automatic transmission,2011 Toyota Sequoia,2011,531528
Toyota,12,Gasoline,17,Automatic transmission,2011 Toyota Sequoia,2011,1131651
Toyota,14,Gasoline,18,Automatic transmission,2011 Toyota Sequoia,2011,2278600
Toyota,13,Gasoline,18,Automatic transmission,2011 Toyota Sequoia,2011,1296006
Toyota,12,Gasoline,17,Automatic transmission,2011 Toyota Sequoia,2011,2425008
Toyota,14,Gasoline,18,Automatic transmission,2011 Toyota Sequoia,2011,2918321
Toyota,13,Gasoline,18,Automatic transmission,2011 Toyota Sequoia,2011,1013019
Toyota,12,Gasoline,17,Automatic transmission,2011 Toyota Sequoia,2011,1195076
BMW Motorrad,17,Gasoline,26,Manual transmission,2010 BMW 3 Series Convertible,2010,2875204
BMW,17,Gasoline,26,Automatic transmission,2010 BMW 3 Series Convertible,2010,1986616
BMW,17,Gasoline,26,Manual transmission,2010 BMW 3 Series Convertible,2010,2840701
BMW Motorrad,18,Gasoline,27,Automatic transmission,2010 BMW 3 Series Convertible,2010,2922554
Infiniti,17,Gasoline,24,Automatic transmission,2009 Infiniti EX,2009,1197477
Infiniti,16,Gasoline,23,Automatic transmission,2009 Infiniti EX,2009,2320596
Infiniti,17,Gasoline,24,Automatic transmission,2009 Infiniti EX,2009,2063457
Infiniti,16,Gasoline,23,Automatic transmission,2009 Infiniti EX,2009,2995399
Mercedes,15,Gasoline,22,Automatic transmission,2011 Mercedes-Benz E-Class Cabriolet,2011,2213158
Mercedes,17,Gasoline,25,Automatic transmission,2011 Mercedes-Benz E-Class Cabriolet,2011,1485426
BMW Motorrad,17,Gasoline,26,Manual transmission,2011 BMW 3 Series Convertible,2011,1028544
BMW,19,Gasoline,28,Automatic transmission,2011 BMW 3 Series Convertible,2011,1517017
BMW Motorrad,18,Gasoline,27,Automatic transmission,2011 BMW 3 Series Convertible,2011,1694332
BMW,18,Gasoline,26,Manual transmission,2011 BMW 3 Series Convertible,2011,1578208
BMW,19,Gasoline,28,Manual transmission,2011 BMW 3 Series Convertible,2011,2837267
Infiniti,17,Gasoline,24,Automatic transmission,2010 Infiniti EX,2010,2052229
Infiniti,16,Gasoline,23,Automatic transmission,2010 Infiniti EX,2010,843394
Infiniti,17,Gasoline,24,Automatic transmission,2010 Infiniti EX,2010,796466
Infiniti,16,Gasoline,23,Automatic transmission,2010 Infiniti EX,2010,554619
Mercedes,15,Gasoline,23,Automatic transmission,2010 Mercedes-Benz E-Class Coupe,2010,1307839
Mercedes,17,Gasoline,26,Automatic transmission,2010 Mercedes-Benz E-Class Coupe,2010,2042477
Mercedes,17,Gasoline,26,Automatic transmission,2011 Mercedes-Benz E-Class Coupe,2011,1366458
Mercedes,15,Gasoline,23,Automatic transmission,2011 Mercedes-Benz E-Class Coupe,2011,1750852
Chevrolet,16,Gasoline,26,Manual transmission,2010 Chevrolet Corvette Coupe,2010,2623563
Chevrolet,15,Gasoline,25,Automatic transmission,2010 Chevrolet Corvette Coupe,2010,1336508
Chevrolet,16,Gasoline,26,Manual transmission,2010 Chevrolet Corvette Coupe,2010,1276649
Chevrolet,15,Gasoline,25,Automatic transmission,2010 Chevrolet Corvette Coupe,2010,2657575
Chevrolet,16,Gasoline,26,Manual transmission,2010 Chevrolet Corvette Coupe,2010,1092369
Chevrolet,15,Gasoline,25,Automatic transmission,2010 Chevrolet Corvette Coupe,2010,2623731
Chevrolet,16,Gasoline,26,Manual transmission,2010 Chevrolet Corvette Coupe,2010,1001934
Chevrolet,15,Gasoline,25,Automatic transmission,2010 Chevrolet Corvette Coupe,2010,1545496
Mercedes,17,Gasoline,24,Automatic transmission,2010 Mercedes-Benz E-Class Sedan,2010,1342566
Mercedes,15,Gasoline,23,Automatic transmission,2010 Mercedes-Benz E-Class Sedan,2010,1698142
Mercedes,16,Gasoline,24,Automatic transmission,2010 Mercedes-Benz E-Class Sedan,2010,828077
Mercedes,18,Gasoline,26,Automatic transmission,2010 Mercedes-Benz E-Class Sedan,2010,2683995
AMG,13,Gasoline,20,Automatic transmission,2010 Mercedes-Benz E-Class Sedan,2010,2024462
BMW Motorrad,18,Gasoline,28,Manual transmission,2010 BMW 3 Series Coup,2010,2845715
BMW,17,Gasoline,25,Automatic transmission,2010 BMW 3 Series Coup,2010,944695
BMW Motorrad,17,Gasoline,25,Manual transmission,2010 BMW 3 Series Coup,2010,990968
BMW,17,Gasoline,26,Automatic transmission,2010 BMW 3 Series Coup,2010,2995780
BMW,17,Gasoline,26,Manual transmission,2010 BMW 3 Series Coup,2010,1175643
BMW Motorrad,18,Gasoline,28,Automatic transmission,2010 BMW 3 Series Coup,2010,2476383
BMW Motorrad,17,Gasoline,25,Automatic transmission,2010 BMW 3 Series Coup,2010,1375197
BMW,16,Gasoline,25,Manual transmission,2010 BMW 3 Series Coup,2010,803614
Chevrolet,14,Gasoline,21,Manual transmission,2012 Chevrolet Corvette ZR1,2012,2851925
Chevrolet,14,Gasoline,21,Manual transmission,2012 Chevrolet Corvette ZR1,2012,2304203
Chevrolet,14,Gasoline,20,Manual transmission,2011 Chevrolet Corvette ZR1,2011,2658747
Chevrolet,14,Gasoline,20,Manual transmission,2011 Chevrolet Corvette ZR1,2011,2489952
Chevrolet,14,Gasoline,20,Manual transmission,2010 Chevrolet Corvette ZR1,2010,2911076
Chevrolet,14,Gasoline,20,Manual transmission,2010 Chevrolet Corvette ZR1,2010,936824
Nissan,21,Gasoline,28,Manual transmission,2011 Nissan Sentra,2011,1093027
Nissan,24,Gasoline,31,Manual transmission,2011 Nissan Sentra,2011,1788419
Chevrolet,16,Gasoline,26,Manual transmission,2012 Chevrolet Corvette Grand Sport Coupe,2012,2181048
Chevrolet,15,Gasoline,25,Automatic transmission,2012 Chevrolet Corvette Grand Sport Coupe,2012,1753648
Chevrolet,16,Gasoline,26,Manual transmission,2012 Chevrolet Corvette Grand Sport Coupe,2012,595080
Chevrolet,15,Gasoline,25,Automatic transmission,2012 Chevrolet Corvette Grand Sport Coupe,2012,2468843
Chevrolet,16,Gasoline,26,Manual transmission,2012 Chevrolet Corvette Grand Sport Coupe,2012,2366695
Chevrolet,15,Gasoline,25,Automatic transmission,2012 Chevrolet Corvette Grand Sport Coupe,2012,2824680
Chevrolet,16,Gasoline,26,Manual transmission,2012 Chevrolet Corvette Grand Sport Coupe,2012,2497464
Chevrolet,15,Gasoline,25,Automatic transmission,2012 Chevrolet Corvette Grand Sport Coupe,2012,1513087
BMW,18,Gasoline,27,Automatic transmission,2011 BMW 3 Series Coup,2011,2732616
BMW Motorrad,18,Gasoline,28,Automatic transmission,2011 BMW 3 Series Coup,2011,2708012
BMW Motorrad,17,Gasoline,25,Manual transmission,2011 BMW 3 Series Coup,2011,1946327
BMW,19,Gasoline,28,Automatic transmission,2011 BMW 3 Series Coup,2011,1688705
BMW Motorrad,18,Gasoline,28,Manual transmission,2011 BMW 3 Series Coup,2011,2973342
BMW Motorrad,17,Gasoline,26,Automatic transmission,2011 BMW 3 Series Coup,2011,2012932
BMW,18,Gasoline,26,Manual transmission,2011 BMW 3 Series Coup,2011,837254
BMW,19,Gasoline,26,Manual transmission,2011 BMW 3 Series Coup,2011,2164912
BMW,19,Gasoline,28,Manual transmission,2011 BMW 3 Series Coup,2011,980472
Chevrolet,16,Gasoline,26,Manual transmission,2011 Chevrolet Corvette Grand Sport Coupe,2011,2715010
Chevrolet,15,Gasoline,25,Automatic transmission,2011 Chevrolet Corvette Grand Sport Coupe,2011,1828430
Chevrolet,16,Gasoline,26,Manual transmission,2011 Chevrolet Corvette Grand Sport Coupe,2011,2421974
Chevrolet,15,Gasoline,25,Automatic transmission,2011 Chevrolet Corvette Grand Sport Coupe,2011,2883060
Chevrolet,16,Gasoline,26,Manual transmission,2011 Chevrolet Corvette Grand Sport Coupe,2011,1001159
Chevrolet,15,Gasoline,25,Automatic transmission,2011 Chevrolet Corvette Grand Sport Coupe,2011,1395758
Chevrolet,16,Gasoline,26,Manual transmission,2011 Chevrolet Corvette Grand Sport Coupe,2011,2278474
Chevrolet,15,Gasoline,25,Automatic transmission,2011 Chevrolet Corvette Grand Sport Coupe,2011,1484227
Mercedes,15,Gasoline,23,Automatic transmission,2011 Mercedes-Benz E-Class Sedan,2011,1714244
Mercedes,15,Gasoline,23,Automatic transmission,2011 Mercedes-Benz E-Class Sedan,2011,2478719
Mercedes,17,Gasoline,24,Automatic transmission,2011 Mercedes-Benz E-Class Sedan,2011,1071955
AMG,13,Gasoline,20,Automatic transmission,2011 Mercedes-Benz E-Class Sedan,2011,1465523
Mercedes,22,Dieselfuel,33,Automatic transmission,2011 Mercedes-Benz E-Class Sedan,2011,2215590
Mercedes,17,Gasoline,24,Automatic transmission,2011 Mercedes-Benz E-Class Sedan,2011,986494
Chevrolet,16,Gasoline,26,Manual transmission,2010 Chevrolet Corvette Grand Sport Coupe,2010,753508
Chevrolet,15,Gasoline,25,Automatic transmission,2010 Chevrolet Corvette Grand Sport Coupe,2010,1823949
Chevrolet,16,Gasoline,26,Manual transmission,2010 Chevrolet Corvette Grand Sport Coupe,2010,2185495
Chevrolet,15,Gasoline,25,Automatic transmission,2010 Chevrolet Corvette Grand Sport Coupe,2010,1223356
Chevrolet,16,Gasoline,26,Manual transmission,2010 Chevrolet Corvette Grand Sport Coupe,2010,803958
Chevrolet,15,Gasoline,25,Automatic transmission,2010 Chevrolet Corvette Grand Sport Coupe,2010,2744279
Chevrolet,16,Gasoline,26,Manual transmission,2010 Chevrolet Corvette Grand Sport Coupe,2010,592707
Chevrolet,15,Gasoline,25,Automatic transmission,2010 Chevrolet Corvette Grand Sport Coupe,2010,1743408
Mercedes,16,Gasoline,23,Automatic transmission,2011 Mercedes-Benz E-Class Wagon,2011,1634474
Mercedes,11,Gasoline,15,Automatic transmission,2010 Mercedes-Benz G-Class,2010,1654031
Mercedes-AMG,11,Gasoline,15,Automatic transmission,2010 Mercedes-Benz G-Class,2010,1845041
Mercedes,11,Gasoline,15,Automatic transmission,2011 Mercedes-Benz G-Class,2011,2289187
Mercedes-AMG,11,Gasoline,13,Automatic transmission,2011 Mercedes-Benz G-Class,2011,2859354
Chevrolet,16,Gasoline,26,Manual transmission,2012 Chevrolet Corvette Grand Sport Convertible,2012,2104491
Chevrolet,15,Gasoline,25,Automatic transmission,2012 Chevrolet Corvette Grand Sport Convertible,2012,521513
Chevrolet,16,Gasoline,26,Manual transmission,2012 Chevrolet Corvette Grand Sport Convertible,2012,1071163
Chevrolet,15,Gasoline,25,Automatic transmission,2012 Chevrolet Corvette Grand Sport Convertible,2012,1863666
Chevrolet,16,Gasoline,26,Manual transmission,2012 Chevrolet Corvette Grand Sport Convertible,2012,2147053
Chevrolet,15,Gasoline,25,Automatic transmission,2012 Chevrolet Corvette Grand Sport Convertible,2012,1948221
Chevrolet,16,Gasoline,26,Manual transmission,2012 Chevrolet Corvette Grand Sport Convertible,2012,2596286
Chevrolet,15,Gasoline,25,Automatic transmission,2012 Chevrolet Corvette Grand Sport Convertible,2012,1903553
Chevrolet,16,Gasoline,26,Manual transmission,2011 Chevrolet Corvette Grand Sport Convertible,2011,547290
Chevrolet,15,Gasoline,25,Automatic transmission,2011 Chevrolet Corvette Grand Sport Convertible,2011,1451101
Chevrolet,16,Gasoline,26,Manual transmission,2011 Chevrolet Corvette Grand Sport Convertible,2011,2133130
Chevrolet,15,Gasoline,25,Automatic transmission,2011 Chevrolet Corvette Grand Sport Convertible,2011,1501329
Chevrolet,16,Gasoline,26,Manual transmission,2011 Chevrolet Corvette Grand Sport Convertible,2011,1097628
Chevrolet,15,Gasoline,25,Automatic transmission,2011 Chevrolet Corvette Grand Sport Convertible,2011,1371342
Chevrolet,16,Gasoline,26,Manual transmission,2011 Chevrolet Corvette Grand Sport Convertible,2011,2512060
Chevrolet,15,Gasoline,25,Automatic transmission,2011 Chevrolet Corvette Grand Sport Convertible,2011,788117
Chevrolet,16,Gasoline,26,Manual transmission,2010 Chevrolet Corvette Grand Sport Convertible,2010,1155488
Chevrolet,15,Gasoline,25,Automatic transmission,2010 Chevrolet Corvette Grand Sport Convertible,2010,2308054
Chevrolet,16,Gasoline,26,Manual transmission,2010 Chevrolet Corvette Grand Sport Convertible,2010,1234691
Chevrolet,15,Gasoline,25,Automatic transmission,2010 Chevrolet Corvette Grand Sport Convertible,2010,2210934
Chevrolet,16,Gasoline,26,Manual transmission,2010 Chevrolet Corvette Grand Sport Convertible,2010,944380
Chevrolet,15,Gasoline,25,Automatic transmission,2010 Chevrolet Corvette Grand Sport Convertible,2010,774861
Chevrolet,16,Gasoline,26,Manual transmission,2010 Chevrolet Corvette Grand Sport Convertible,2010,2265921
Chevrolet,15,Gasoline,25,Automatic transmission,2010 Chevrolet Corvette Grand Sport Convertible,2010,2440833
Cadillac,16,Gasoline,26,Manual transmission,2010 Cadillac CTS Sport Sedan,2010,2532355
Cadillac,18,Gasoline,27,Automatic transmission,2010 Cadillac CTS Sport Sedan,2010,2397542
Cadillac,14,Gasoline,18,Automatic transmission,2011 Cadillac Escalade ESV,2011,2436843
Cadillac,16,Gasoline,26,Manual transmission,2010 Cadillac CTS Sport Sedan,2010,537769
Cadillac,18,Gasoline,27,Automatic transmission,2010 Cadillac CTS Sport Sedan,2010,2489853
Cadillac,18,Gasoline,27,Automatic transmission,2010 Cadillac CTS Sport Sedan,2010,660924
Cadillac,18,Gasoline,27,Automatic transmission,2010 Cadillac CTS Sport Sedan,2010,1101971
Cadillac,16,Gasoline,25,Manual transmission,2010 Cadillac CTS Sport Sedan,2010,2129599
Cadillac,18,Gasoline,27,Automatic transmission,2010 Cadillac CTS Sport Sedan,2010,1100350
Cadillac,16,Gasoline,25,Manual transmission,2010 Cadillac CTS Sport Sedan,2010,1797639
Cadillac,18,Gasoline,27,Automatic transmission,2010 Cadillac CTS Sport Sedan,2010,1101280
Cadillac,18,Gasoline,27,Automatic transmission,2010 Cadillac CTS Sport Sedan,2010,791653
Cadillac,18,Gasoline,27,Automatic transmission,2010 Cadillac CTS Sport Sedan,2010,1113291
Mitsubishi,17,Gasoline,23,Manual transmission,2011 Mitsubishi Lancer Evolution,2011,1677596
Mitsubishi,16,Gasoline,22,Manual transmission,2010 Mitsubishi Lancer Evolution,2010,2175899
Mitsubishi,24,Gasoline,32,Manual transmission,2011 Mitsubishi Lancer Sportback,2011,504164
Mitsubishi,22,Gasoline,31,Manual transmission,2011 Mitsubishi Lancer Sportback,2011,664221
Mitsubishi,20,Gasoline,27,Manual transmission,2010 Mitsubishi Lancer Sportback,2010,2890812
Mitsubishi,19,Gasoline,26,Automatic transmission,2011 Mitsubishi Outlander,2011,1877493
Mitsubishi,18,Gasoline,24,Automatic transmission,2010 Mitsubishi Outlander,2010,1081358
Mitsubishi,19,Gasoline,25,Automatic transmission,2010 Mitsubishi Outlander,2010,723713
Mitsubishi,18,Gasoline,24,Automatic transmission,2010 Mitsubishi Outlander,2010,1516818
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Coupe,2011,2952378
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Coupe,2011,2870560
Cadillac,16,Gasoline,25,Manual transmission,2011 Cadillac CTS Coupe,2011,2627345
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Coupe,2011,2811793
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Coupe,2011,2623065
Cadillac,16,Gasoline,25,Manual transmission,2011 Cadillac CTS Coupe,2011,626147
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Coupe,2011,2213299
Cadillac,18,Gasoline,27,Automatic transmission,2011 Cadillac CTS Coupe,2011,2861755
Toyota,14,Gasoline,19,Automatic transmission,2010 Toyota Sequoia,2010,2985541
Toyota,14,Gasoline,19,Automatic transmission,2010 Toyota Sequoia,2010,2176596
Toyota,13,Gasoline,18,Automatic transmission,2010 Toyota Sequoia,2010,1591696
Toyota,13,Gasoline,18,Automatic transmission,2010 Toyota Sequoia,2010,1642830
Toyota,13,Gasoline,18,Automatic transmission,2010 Toyota Sequoia,2010,2546348
Toyota,14,Gasoline,19,Automatic transmission,2010 Toyota Sequoia,2010,2809438
Toyota,13,Gasoline,18,Automatic transmission,2010 Toyota Sequoia,2010,1150001
Toyota,13,Gasoline,18,Automatic transmission,2010 Toyota Sequoia,2010,2314607
Toyota,14,Gasoline,19,Automatic transmission,2010 Toyota Sequoia,2010,2929601
Toyota,13,Gasoline,18,Automatic transmission,2010 Toyota Sequoia,2010,540769
Toyota,13,Gasoline,18,Automatic transmission,2010 Toyota Sequoia,2010,626191
Mitsubishi,24,Gasoline,31,Manual transmission,2011 Mitsubishi Outlander Sport,2011,1433977
Cadillac,15,Gasoline,23,Automatic transmission,2011 Cadillac DTS,2011,1708441
Cadillac,15,Gasoline,23,Automatic transmission,2011 Cadillac DTS,2011,2832296
Cadillac,15,Gasoline,23,Automatic transmission,2011 Cadillac DTS,2011,1991329
Cadillac,15,Gasoline,23,Automatic transmission,2011 Cadillac DTS,2011,1265878
